morning,workday,evening,contact_9,contact_13,contact_11,contact_3,movement_14,movement_15,movement_6 
1,1,0,0,0,1,0,-67,-70,-60
1,1,0,0,0,1,0,-67,-69,-60
1,1,0,0,0,1,0,-67,-69,-60
1,1,0,0,0,1,0,-67,-69,-60
1,1,0,0,0,1,0,-67,-69,-61
1,1,0,0,0,1,0,-64,-69,-61
1,1,0,0,0,1,0,-64,-69,-61
1,1,0,0,0,1,0,-64,-69,-61
1,1,0,0,0,1,0,-64,-69,-61
1,1,0,0,0,1,0,-64,-69,-60
1,1,0,0,0,1,0,-62,-69,-60
1,1,0,0,0,1,0,-62,34,-60
1,1,0,0,0,1,0,-62,34,-60
1,1,0,0,0,1,0,-62,34,-60
1,1,0,0,0,1,0,-62,34,-60
1,1,0,0,0,1,0,-63,34,-60
1,1,0,0,0,1,0,-63,34,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-61
1,1,0,0,0,1,0,-63,-69,-61
1,1,0,0,0,1,0,-63,-69,-61
1,1,0,0,0,1,0,-63,-69,-61
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-69,-70,-60
1,1,0,0,0,1,0,-69,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-63,-70,-60
1,1,0,0,0,1,0,-62,-70,-60
1,1,0,0,0,1,0,-62,-69,-60
1,1,0,0,0,1,0,-62,-69,-60
1,1,0,0,0,1,0,-62,-69,-60
1,1,0,0,0,1,0,-62,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,-63,-69,-60
1,1,0,0,0,1,0,34,-69,-60
1,1,0,0,0,1,0,34,-69,-60
1,1,0,0,0,1,0,34,-70,-60
1,1,0,0,0,1,0,34,-70,-61
1,1,0,0,0,1,0,34,-70,-61
1,1,0,0,0,1,0,34,-70,-61
1,1,0,0,0,1,0,34,-69,-61
1,1,0,0,0,1,0,34,-69,-61
1,1,0,0,0,1,0,34,-69,-61
1,1,0,0,0,1,0,-69,-69,-61
1,1,0,0,0,1,0,-69,-69,-61
1,1,0,0,0,1,0,-69,-69,-61
1,1,0,0,0,1,0,-69,-69,35
1,1,0,0,0,1,0,-69,-69,35
1,1,0,0,0,1,0,-69,-69,35
1,1,0,0,0,1,0,-70,-69,35
1,1,0,0,0,1,0,-70,-69,35
1,1,0,0,0,1,0,-70,-69,35
1,1,0,0,0,1,0,-70,-69,36
1,1,0,0,0,1,0,-70,-69,36
1,1,0,0,1,1,0,-70,1,36
1,1,0,0,0,1,0,-70,1,36
1,1,0,0,1,1,0,-70,1,36
1,1,0,0,0,1,0,-70,1,36
1,1,0,0,0,0,0,-70,1,37
1,1,0,0,0,0,0,-63,35,37
1,1,0,0,0,0,0,-63,-68,37
1,1,0,0,0,0,0,-63,-68,37
1,1,0,0,0,0,0,-63,-68,37
1,1,0,0,0,0,0,-67,0,38
1,1,0,0,0,0,0,-67,1,38
1,1,0,0,0,0,0,-67,-69,38
1,1,0,0,0,0,1,-67,-69,38
1,1,0,0,0,0,0,-67,-69,38
1,1,0,0,0,0,0,-67,-69,38
1,1,0,0,0,0,0,-67,0,38
1,1,0,0,0,0,0,-69,-71,38
1,1,0,0,0,0,0,-69,-71,38
1,1,0,0,0,0,0,-69,-71,38
1,1,0,0,0,0,0,-69,-71,-62
1,1,0,0,0,0,0,-69,-70,-62
1,1,0,0,0,0,0,-63,-70,-62
1,1,0,0,0,0,0,-63,-68,-62
1,1,0,0,0,0,0,-63,-68,-62
1,1,0,0,0,0,0,-63,-68,-62
1,1,0,0,0,0,0,-63,0,42
1,1,0,0,0,1,0,-69,0,42
1,1,0,0,0,1,0,-69,-69,42
1,1,0,0,0,1,0,-69,-69,42
1,1,0,0,0,1,0,-69,-69,42
1,1,0,0,0,1,0,-69,-71,44
1,1,0,0,0,1,0,-67,-70,44
1,1,0,0,0,1,0,-67,-70,44
1,1,0,0,0,1,0,-67,-70,44
1,1,0,0,0,1,0,-67,0,44
1,1,0,0,0,1,0,-67,1,46
1,1,0,0,0,1,0,-67,-69,46
1,1,0,0,0,1,0,-67,-69,46
1,1,0,0,0,1,0,-67,-69,46
1,1,0,0,0,1,0,-67,-69,50
1,1,0,0,0,1,0,-67,-71,1
1,1,0,0,0,1,0,-66,-71,1
1,1,0,0,0,1,0,-66,-71,1
1,1,0,0,0,1,0,-66,-71,1
1,1,0,0,1,1,0,-66,-70,1
1,1,0,0,1,1,0,-66,-70,56
1,1,0,0,1,1,0,-66,-70,56
1,1,0,0,1,1,0,-66,40,56
1,1,0,0,0,1,0,-66,40,56
1,1,0,0,0,1,0,-66,40,56
1,1,0,0,0,1,0,-66,40,56
1,1,0,0,0,1,0,-65,41,56
1,1,0,0,0,1,0,-65,41,56
1,1,0,0,0,1,0,-65,0,56
1,1,0,0,0,1,0,-65,0,60
1,1,0,0,0,1,0,-61,0,60
1,1,0,0,0,1,0,-61,0,60
1,1,0,0,0,1,0,-61,-70,60
1,1,0,0,0,1,0,-61,-70,60
1,1,0,0,0,1,0,-61,-70,60
1,1,0,0,0,1,0,-61,-70,62
1,1,0,0,0,1,0,-61,-70,62
1,1,0,0,0,1,0,-61,-70,62
1,1,0,0,0,1,0,-61,-69,62
1,1,0,0,0,1,0,-61,-69,62
1,1,0,0,0,1,0,-61,-69,62
1,1,0,0,0,1,0,-66,-69,70
1,1,0,0,0,1,0,-66,-69,70
1,1,0,0,0,1,0,-66,45,70
1,1,0,0,0,1,1,-66,45,70
1,1,0,0,0,1,1,-66,1,70
1,1,0,0,0,1,0,35,1,80
1,1,0,0,0,1,0,35,-70,80
1,1,0,0,0,1,0,35,-70,80
1,1,0,0,0,1,0,35,-72,80
1,1,0,0,0,1,0,35,-72,89
1,1,0,0,0,1,0,-62,-72,89
1,1,0,0,0,1,0,-62,-72,89
1,1,0,0,0,1,0,-62,-69,89
1,1,0,0,0,1,0,-62,0,-62
1,1,0,0,0,1,0,-62,0,-62
1,1,0,0,0,1,0,-62,0,-62
1,1,0,0,0,1,0,-62,-70,-62
1,1,0,0,0,1,0,-62,-70,-62
1,1,0,0,0,1,0,-62,-70,-62
1,1,0,0,0,1,0,-62,-70,92
1,1,0,0,0,1,0,-63,-69,92
1,1,0,0,0,1,0,-63,-69,92
1,1,0,0,0,1,0,-63,-69,92
1,1,0,0,0,1,0,-63,-69,92
1,1,0,0,0,1,0,-63,1,92
1,1,0,0,0,1,0,-66,1,110
1,1,0,0,0,1,0,-66,-70,110
1,1,0,0,0,1,0,-66,-70,110
1,1,0,0,0,1,0,-66,-70,110
1,1,0,0,0,1,0,-66,0,124
1,1,0,0,0,1,0,-66,0,124
1,1,0,0,0,1,0,-66,-71,1
1,1,0,0,0,1,0,-66,-71,1
1,1,0,0,0,1,0,-66,-71,1
1,1,0,0,1,1,0,36,-71,148
1,1,0,0,1,1,0,36,-71,0
1,1,0,0,1,1,0,36,85,0
1,1,0,0,1,1,0,36,85,0
1,1,0,0,1,1,0,36,85,0
1,1,0,0,1,1,0,-66,85,185
1,1,0,0,1,1,0,-66,0,185
1,1,0,0,1,1,0,-66,0,185
1,1,0,0,1,1,0,-66,-72,185
1,1,0,0,0,1,0,-66,-72,185
1,1,0,0,0,1,0,-66,-72,215
1,1,0,0,0,1,0,37,-72,215
1,1,0,0,0,1,0,37,-69,215
1,1,0,0,0,1,0,-61,0,215
1,1,0,0,0,1,0,-61,0,215
1,1,0,0,0,1,0,-61,0,215
1,1,0,0,0,1,0,-61,0,215
1,1,0,0,0,1,0,-61,0,215
1,1,0,0,0,1,0,-61,167,215
1,1,0,0,0,1,0,-61,167,238
1,1,0,0,0,1,0,-61,167,238
1,1,0,0,0,1,0,-62,167,238
1,1,0,0,0,1,0,-62,167,238
1,1,0,0,0,1,0,-62,167,238
1,1,0,0,0,1,0,-62,208,238
1,1,0,0,0,1,0,-62,208,252
1,1,0,0,0,1,0,-62,208,252
1,1,0,0,0,1,0,-61,208,252
1,1,0,0,0,1,0,-61,208,252
1,1,0,0,0,1,0,-61,208,252
1,1,0,0,0,1,0,-61,208,254
1,1,0,0,0,1,0,-61,-69,254
1,1,0,0,0,1,0,-62,-69,254
1,1,0,0,0,1,0,-62,235,254
1,1,0,0,0,1,0,-62,235,254
1,1,0,0,0,1,0,-62,235,254
1,1,0,0,0,1,0,-62,235,254
1,1,0,0,0,1,0,-65,235,254
1,1,0,0,0,1,0,-65,-69,254
1,1,0,0,0,1,0,-65,-69,254
1,1,0,0,0,1,0,-65,-69,254
1,1,0,0,0,1,0,-65,-69,254
1,1,0,0,0,1,0,38,-69,254
1,1,0,0,0,1,0,38,-69,254
1,1,0,0,0,1,0,38,240,254
1,1,0,0,0,1,0,38,240,-62
1,1,0,0,0,1,0,-65,240,-62
1,1,0,0,0,1,0,-65,240,-62
1,1,0,0,0,1,0,-65,240,-62
1,1,0,0,0,1,0,-65,254,-62
1,1,0,0,0,1,0,-65,254,-61
1,1,0,0,0,1,0,-65,254,-61
1,1,0,0,0,1,0,-62,254,-61
1,1,0,0,0,1,0,-62,254,-61
1,1,0,0,0,1,0,-62,254,-61
1,1,0,0,0,1,0,-62,254,-61
1,1,0,0,0,1,0,-62,254,-61
1,1,0,0,0,1,0,39,254,-61
1,1,0,0,0,1,0,39,-69,-61
1,1,0,0,0,1,0,39,-69,-61
1,1,0,0,0,1,0,39,-69,-61
1,1,0,0,0,1,0,-65,-69,-61
1,1,0,0,0,1,0,-52,-69,-61
1,1,0,0,0,0,0,-52,-69,-61
1,1,0,0,0,0,0,-52,1,-61
1,1,0,0,0,0,0,-52,1,-61
1,1,0,0,0,0,0,-52,1,-61
1,1,0,0,0,1,0,-60,1,-61
1,1,0,0,0,0,0,-60,1,-61
1,1,0,0,0,0,0,-60,0,-61
1,1,0,0,0,0,0,-60,0,-61
1,1,0,1,0,0,0,-60,0,-61
1,1,0,0,0,1,0,-60,0,-61
1,1,0,0,0,1,0,40,-71,-61
1,1,0,0,0,0,0,40,-71,-61
1,1,0,0,0,0,0,40,-71,0
1,1,0,0,0,0,0,40,-71,0
1,1,0,0,0,0,0,40,-71,0
1,1,0,0,0,0,0,-72,-71,0
1,1,0,0,0,0,0,-72,-69,-60
1,1,0,0,0,0,0,-72,-69,-60
1,1,0,0,0,0,0,-72,-69,-60
1,1,0,0,0,0,0,-72,-69,-60
1,1,0,0,0,0,0,-64,-69,-60
1,1,0,0,0,0,0,-64,-69,-60
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-60
1,1,0,0,0,0,0,-70,-70,-60
1,1,0,0,0,0,0,-70,-70,-60
1,1,0,0,0,0,0,-65,-70,-60
1,1,0,0,0,0,0,-65,-70,-60
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,43,-69,-61
1,1,0,0,0,0,0,43,-69,-61
1,1,0,0,0,0,0,43,-69,-61
1,1,0,0,0,0,0,43,-70,-61
1,1,0,0,0,0,0,-72,-70,-61
1,1,0,0,0,0,0,44,-70,-61
1,1,0,0,0,0,0,44,-70,-61
1,1,0,0,0,0,0,44,-70,-61
1,1,0,0,0,0,0,44,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-66,-70,-61
1,1,0,0,0,0,0,-66,-70,-61
1,1,0,0,0,0,0,-66,-70,-61
1,1,0,0,0,0,0,-66,-51,-61
1,1,0,0,0,0,0,-66,-51,-61
1,1,0,0,0,0,0,-64,-51,-61
1,1,0,0,0,0,0,-64,-51,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,226,-61
1,1,0,0,0,0,0,-64,226,-61
1,1,0,0,0,0,0,-64,226,-61
1,1,0,0,0,0,0,-71,226,-61
1,1,0,0,0,0,0,-71,226,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-70,-60
1,1,0,0,0,0,0,-64,-70,-60
1,1,0,0,0,0,0,-64,-70,-60
1,1,0,0,0,0,0,-64,-70,-60
1,1,0,0,0,0,0,-64,-70,-60
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-72,1,-61
1,1,0,0,0,0,0,-72,1,-61
1,1,0,0,0,0,0,-72,-74,-61
1,1,0,0,0,0,0,-72,-71,-61
1,1,0,0,1,0,0,-72,-70,-61
1,1,0,0,0,0,0,-72,-70,-61
1,1,0,0,0,0,0,-73,-70,1
1,1,0,0,0,0,0,-73,-70,1
1,1,0,0,0,0,0,-73,-70,-62
1,1,0,0,0,0,0,-73,-71,-62
1,1,0,0,1,0,0,-73,-71,-62
1,1,0,0,0,0,0,-64,-71,0
1,1,0,0,0,0,0,-64,-71,0
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,0,-61
1,1,0,0,0,0,0,-72,1,-61
1,1,0,0,0,0,0,-72,1,-61
1,1,0,0,0,0,0,-72,-71,-61
1,1,0,0,0,0,0,-72,-71,-61
1,1,0,0,0,0,0,-74,-71,-61
1,1,0,0,0,0,0,-74,-71,-61
1,1,0,0,0,0,0,-74,-71,-61
1,1,0,0,0,0,0,-74,-71,-61
1,1,0,0,0,0,0,-74,-70,-61
1,1,0,0,0,0,0,-74,0,-61
1,1,0,0,0,0,0,44,0,-61
1,1,0,0,0,0,0,44,0,-61
1,1,0,0,0,0,0,44,-70,-61
1,1,0,0,0,0,0,44,-70,-61
1,1,0,0,0,0,0,44,-70,-61
1,1,0,0,1,0,0,43,1,-61
1,1,0,0,1,0,0,43,1,-61
1,1,0,0,1,0,0,43,-71,-61
1,1,0,0,1,0,0,43,-71,-61
1,1,0,0,1,0,0,43,-71,-60
1,1,0,0,1,0,0,42,0,-60
1,1,0,0,1,0,0,42,0,-60
1,1,0,0,1,0,0,42,0,-60
1,1,0,0,1,1,0,42,-70,-60
1,1,0,0,1,1,0,-59,-70,-62
1,1,0,0,1,1,0,-59,-70,-62
1,1,0,0,1,0,0,-59,-70,1
1,1,0,0,1,0,0,-59,-70,1
1,1,0,0,1,0,1,-59,-70,1
1,1,0,0,1,0,1,-59,-70,1
1,1,0,0,1,0,1,-72,1,1
1,1,0,0,0,0,1,-72,1,0
1,1,0,0,0,0,0,-72,128,0
1,1,0,0,0,0,0,-72,128,0
1,1,0,0,0,0,0,-72,0,-61
1,1,0,0,0,0,0,-71,0,-61
1,1,0,0,0,0,0,-71,0,-61
1,1,0,0,0,0,0,-71,0,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-50,-70,-61
1,1,0,0,0,0,0,-50,-70,-61
1,1,0,0,0,0,0,-50,-70,-61
1,1,0,0,0,0,0,-50,-70,-61
1,1,0,0,0,0,0,-50,-70,-61
1,1,0,0,0,0,0,-50,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-69,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-72,-70,-61
1,1,0,0,0,0,0,-72,-70,-61
1,1,0,0,0,0,0,-72,-70,-61
1,1,0,0,0,0,0,-72,-71,-61
1,1,0,0,0,0,0,-72,-71,-61
1,1,0,0,0,0,0,-72,-71,-61
1,1,0,0,0,0,0,43,-71,-61
1,1,0,0,0,0,0,43,-71,-61
1,1,0,0,0,0,0,43,-71,-61
1,1,0,0,0,0,0,43,-70,-61
1,1,0,0,0,0,0,43,-70,-61
1,1,0,0,0,0,0,45,-70,-61
1,1,0,0,0,0,0,45,-70,-61
1,1,0,0,0,0,0,45,-70,-61
1,1,0,0,0,0,0,45,199,-61
1,1,0,0,0,0,0,-71,199,-61
1,1,0,0,0,0,0,47,199,-61
1,1,0,0,0,0,0,47,199,-61
1,1,0,0,0,0,0,47,199,-61
1,1,0,0,0,0,0,47,199,-61
1,1,0,0,0,0,0,47,-74,-61
1,1,0,0,0,0,0,48,-74,-61
1,1,0,0,0,0,0,48,-74,-61
1,1,0,0,0,0,0,48,-74,-61
1,1,0,0,0,0,0,48,240,-61
1,1,0,0,0,0,0,-70,240,-61
1,1,0,0,0,0,0,-70,240,-61
1,1,0,0,0,0,0,50,240,-61
1,1,0,0,0,0,0,-65,254,-61
1,1,0,0,0,0,0,-65,254,-61
1,1,0,0,0,0,0,-65,254,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,52,-71,-61
1,1,0,0,0,0,0,52,-70,-61
1,1,0,0,0,0,0,52,-70,-61
1,1,0,0,0,0,0,52,-70,-62
1,1,0,0,0,0,0,53,-70,-62
1,1,0,0,0,0,0,53,-70,-62
1,1,0,0,0,0,0,53,-70,-62
1,1,0,0,0,0,0,53,-70,-62
1,1,0,0,0,0,0,53,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-69,-61
1,1,0,0,0,0,0,-70,-69,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-65,-69,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-64,-71,-61
1,1,0,0,0,0,0,-64,-71,-61
1,1,0,0,0,0,0,-64,-71,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-69,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,-71,-70,-61
1,1,0,0,0,0,0,55,-70,-61
1,1,0,0,0,0,0,55,-70,-61
1,1,0,0,0,0,0,55,-71,-61
1,1,0,0,0,0,0,55,-71,-61
1,1,0,0,0,0,0,55,-71,-61
1,1,0,0,0,0,0,56,-71,-61
1,1,0,0,0,0,0,56,-71,-61
1,1,0,0,0,0,0,56,-71,-61
1,1,0,0,0,0,0,56,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-71,-71,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-65,-71,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-65,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,55,-70,-61
1,1,0,0,0,0,0,55,-70,-61
1,1,0,0,0,0,0,55,-70,-61
1,1,0,0,0,0,0,55,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-70,-61
1,1,0,0,0,0,0,51,-71,-61
1,1,0,0,0,0,0,51,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-69,-61
1,1,0,0,0,0,0,-70,-69,-61
1,1,0,0,0,0,0,-70,-69,-61
1,1,0,0,0,0,0,-69,-69,-61
1,1,0,0,0,0,0,-69,-69,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-71,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-70,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-69,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-64,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-63,-71,-62
1,1,0,0,0,0,0,-63,-71,-62
1,1,0,0,0,0,0,-63,-71,-62
1,1,0,0,0,0,0,-63,-71,-62
1,1,0,0,0,0,0,-63,-71,-62
1,1,0,0,0,0,0,-63,-71,-61
1,1,0,0,0,0,0,-63,-71,-61
